user_id,is_anomalous_gt,if_score,lof_score,trans_score,ensemble_score,calibrated_score,alert_tier,if_flagged,lof_flagged,trans_flagged,ensemble_flagged,shap_top1_feature,shap_top1_value,shap_top2_feature,shap_top2_value,shap_top3_feature,shap_top3_value,trans_top1_feature,trans_top1_err,trans_top2_feature,trans_top2_err,trans_top3_feature,trans_top3_err,llm_risk_summary,collusion_risk_score,login_risk_score,financial_risk_score,trading_risk_score,network_risk_score,composite_risk_score
U0233,0,0.390606,0.0,0.006624,0.358119,0.337928,LOW,1,1,0,1,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,2.08566,daily_login_count,1.058844,daily_unique_ips,0.505549,,0.17,0.1588978228399959,0.1733378388341965,0.2630196120785532,0.0012112783452967,0.1496151017594608
U0234,1,0.43567,0.05308,0.006624,0.373433,0.373469,MEDIUM,1,1,0,1,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,0.686513,daily_session_count,0.682848,daily_unique_ips,0.243935,,0.4,0.083274898010284,0.0258767670281925,0.2348698124125571,0.9309139011180912,0.3743359242213695
U0235,0,0.053679,0.0,0.006624,0.224268,0.038135,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,1.396876,daily_login_count,0.556072,daily_unique_ips,0.406533,,0.8200000000000001,0.0893680588244636,0.084465988012458,0.1824359521277021,0.0365715215127027,0.103758865363225
U0236,0,0.039641,0.0,0.006624,0.219539,0.027907,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_deposit_amt,1.335391,daily_trade_count,0.827207,daily_login_count,0.766101,,0.68,0.1537618269554919,0.100245351709616,0.2024156831364349,0.0303466310097469,0.1228260379593519
U0237,0,0.087413,0.0,0.006624,0.235927,0.063455,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,0.799152,daily_login_count,0.771836,daily_unique_ips,0.533154,,0.8200000000000001,0.1452115423344877,0.0183042886845357,0.2036413834141081,0.0404511859087637,0.1086742662836588
U0238,0,0.272463,0.0,0.006624,0.307025,0.221165,LOW,1,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_deposit_amt,1.726003,daily_trade_count,0.733799,daily_login_count,0.7311,,0.8500000000000001,0.2615875620258607,0.1011881196646929,0.1590200508728051,0.0652415941608823,0.13758704616068
U0239,0,0.387116,0.0,0.006624,0.356555,0.334312,LOW,1,1,0,1,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,1.420673,daily_login_count,0.579595,daily_unique_ips,0.331357,,0.04,0.1523012927431396,0.1878508865630324,0.0972687563593311,0.0,0.0956883246927607
U0240,0,0.108346,0.0,0.006624,0.243369,0.079699,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_deposit_amt,0.826168,daily_login_count,0.624218,daily_pnl,0.589043,,0.68,0.0987710042568728,0.1184162580995725,0.2139094876308003,0.0214492673281137,0.1180541442071655
U0241,0,0.163498,0.0,0.006624,0.263728,0.124452,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_deposit_amt,12.511983,daily_withdrawal_amt,6.774291,daily_session_count,1.231319,,0.76,0.066829539424909,0.1663979376077188,0.1952938901726614,0.047358283011174,0.1234240685753012
U0242,1,0.376872,0.0,0.006624,0.351983,0.323756,LOW,1,1,0,1,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_withdrawal_amt,9.074072,daily_deposit_amt,5.944402,daily_session_count,1.853025,,0.5900000000000001,0.1093764838997824,0.69006698055749,0.1465026381924827,0.0510763937884692,0.2183967182561383
U0243,0,0.100065,0.0,0.006624,0.240406,0.073224,LOW,0,1,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,0.990033,daily_trade_count,0.425228,daily_unique_ips,0.253058,,0.5,0.0555405867392735,0.3192122047147951,0.2218480605567725,0.0157016325630954,0.1509088859937009
U0244,0,0.130089,0.0,0.006624,0.251266,0.097003,LOW,0,1,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_deposit_amt,1.471432,daily_login_count,1.292662,daily_withdrawal_amt,1.002144,,0.5,0.1054981974555492,0.2111974087099964,0.1888346398544171,0.0244955385275002,0.1299706551716745
U0245,1,0.257248,0.0,0.010888,0.300647,0.206788,LOW,1,0,1,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,0.773577,daily_session_count,0.64458,daily_trade_count,0.356208,,0.8500000000000001,0.0794233361648874,0.2058108420725484,0.2955543700839413,0.0445500507152238,0.1659398877104926
U0246,0,0.083469,0.0,0.006624,0.234542,0.06044,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,1.130952,daily_unique_ips,0.369526,daily_login_count,0.237052,,0.79,0.1479381429917282,0.0580435507560796,0.1273201970035911,0.0303000446444484,0.0884796075974996
U0247,0,0.373752,0.0,0.006624,0.350595,0.320558,LOW,1,1,0,1,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,1.530611,daily_session_count,0.43947,daily_unique_ips,0.246867,,0.38,0.0460979438055585,0.186655667425873,0.1692694667468315,0.0115233376443025,0.1044852563454223
U0248,0,0.140052,0.0,0.006624,0.254941,0.10508,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,1.244478,daily_pnl,0.817914,daily_unique_ips,0.438053,,0.8799999999999999,0.11897551560491,0.1927472359101122,0.1824132465015621,0.0399249025078921,0.1311266937008017
U0249,0,0.133127,0.0,0.006624,0.252383,0.099457,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,0.840078,daily_login_count,0.487501,daily_unique_ips,0.484485,,0.5,0.095725361611828,0.3196676889543466,0.176367194851504,0.0164258365836935,0.1430095910757007
U0250,0,0.255577,0.0,0.006624,0.30006,0.205467,LOW,1,1,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_pnl,6.996611,daily_volume,1.611939,daily_session_count,1.284041,,0.79,0.1041308533216616,0.1501848949158029,0.1633489980665052,0.0462325330976054,0.1157183752158759
U0251,0,0.764908,0.0,0.154839,0.532596,0.756957,CRITICAL,1,1,1,1,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_pnl,18.479606,daily_volume,3.752613,daily_trade_count,0.558458,"LLM summary error: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}",0.56,0.1167540602799274,0.3579033886721589,0.1406739211027257,0.018992216471756,0.1430163996340492
U0252,0,0.315638,0.034584,0.006624,0.32211,0.255343,LOW,1,1,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,2.49258,daily_login_count,0.642583,daily_unique_ips,0.391028,,0.48,0.0953999597014003,0.1431374359425747,0.1407492748480185,0.011284663156791,0.0949058683504629
U0253,1,0.157681,0.0,0.006624,0.26153,0.119599,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_withdrawal_amt,89.780788,daily_deposit_amt,3.320199,daily_session_count,1.20295,,0.8500000000000001,0.0974307561059155,0.2027914087502774,0.1886496094615965,0.0475503245148443,0.1337094895567627
U0254,0,0.067746,0.0,0.006624,0.229079,0.048565,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,1.468177,daily_session_count,0.924497,daily_trade_count,0.726705,,0.5,0.1590265714563095,0.2114352387246962,0.2089617528753452,0.0285821183580178,0.1472172935642877
U0255,0,0.140727,0.0,0.006624,0.255191,0.10563,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,0.738119,daily_unique_ips,0.578913,daily_login_count,0.463865,,0.79,0.1641933277840369,0.0645613698133007,0.242685209827134,0.0413700203878757,0.1343334260104783
U0256,1,0.121976,0.0,0.006624,0.2483,0.090495,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_unique_ips,0.547168,daily_login_count,0.535936,daily_session_count,0.478163,,0.6499999999999999,0.1628068566564707,0.164792066881923,0.1741550602554441,0.0276231577936162,0.1268271890131108
U0257,0,0.144594,0.0,0.006624,0.256628,0.108793,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,1.05378,daily_login_count,0.47758,daily_unique_ips,0.192261,,0.54,0.0667694072699571,0.3557024316572839,0.1775892758525863,0.0187723804772816,0.1461687205435308
U0258,0,0.396876,0.0,0.006624,0.360936,0.344447,LOW,1,0,0,1,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,0.588298,daily_unique_ips,0.293681,daily_login_count,0.10489,,0.13,0.1046200059371218,0.1438729630564244,0.1860924958752593,0.000362102010299,0.1085237676304168
U0259,0,0.139661,0.0,0.006624,0.254796,0.104761,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_trade_count,1.058872,daily_login_count,1.019304,daily_session_count,0.733596,,0.5700000000000001,0.1106968787744443,0.211520338361994,0.1467801449838789,0.052674163709574,0.1252809186277562
U0260,1,0.142364,0.0,0.024779,0.25542,0.106134,LOW,0,1,1,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,1.179573,daily_volume,1.176283,daily_trade_count,0.753863,,0.55,0.0834149495615396,0.1434788276444819,0.4582783690567666,0.0270037292769397,0.2034502636135265
U0261,0,0.285914,0.0,0.006624,0.312638,0.233853,LOW,1,1,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_pnl,3.437641,daily_volume,1.007487,daily_login_count,0.851631,,0.55,0.1729368251270863,0.1484580853786474,0.1700161119986706,0.0280900353078368,0.1241353707654921
U0262,0,0.052312,0.0,0.006624,0.223804,0.03713,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,0.58023,daily_login_count,0.560571,daily_trade_count,0.218874,,0.7,0.0,0.1910304475745147,0.19479975693635,0.0366562805925222,0.1133354306394785
U0263,1,0.219946,0.0,0.006624,0.285664,0.173192,LOW,0,1,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,1.126884,daily_session_count,0.467315,daily_unique_ips,0.330991,,0.73,0.1023225835663388,0.086039907650242,0.1389484050313505,0.9556394734774069,0.3648005495118571
U0264,1,0.18586,0.0,0.006624,0.272288,0.143408,LOW,0,1,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,1.084745,daily_session_count,0.729444,daily_unique_ips,0.576491,,0.79,0.1525200788777448,0.1720164991190104,0.2184875416486772,0.0461808042389913,0.146758131650586
U0265,0,0.076754,0.0,0.006624,0.232198,0.055341,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,1.679967,daily_login_count,0.511141,daily_trade_count,0.461047,,0.55,0.2035201690178728,0.1332268600124255,0.1701176095246085,0.0273658312872387,0.1262640121145489
U0266,0,0.0,0.0,0.006624,0.206573,0.0,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,1.200326,daily_login_count,1.151004,daily_unique_ips,0.656958,,0.73,0.1336466136961676,0.2542992326022215,0.1750301037543965,0.0316721538751451,0.1408344944705882
U0267,0,0.14203,0.0,0.006624,0.255675,0.106694,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,2.042794,daily_session_count,0.665462,daily_unique_ips,0.572137,,0.74,0.13577501663966,0.1021173515715316,0.1911547035612103,0.0386478183398955,0.1187875209950351
U0268,0,0.04559,0.0,0.006624,0.221534,0.032219,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,1.74592,daily_trade_count,0.475288,daily_unique_ips,0.271944,,0.5,0.101532947975321,0.1715012482767697,0.1918991470226633,0.0244955385275002,0.1225154185201537
U0269,0,0.172929,0.0,0.006624,0.267317,0.13239,LOW,0,1,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,1.757017,daily_trade_count,0.727309,daily_login_count,0.621242,,0.5,0.1459772872055267,0.2040452483037077,0.1658010596771887,0.0378933129085641,0.1318792114000438
U0270,0,0.063025,0.0,0.006624,0.227457,0.045044,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,1.200161,daily_deposit_amt,0.359575,daily_unique_ips,0.211971,,0.5900000000000001,0.0253135232668537,0.2783642887471816,0.1855802324221545,0.0192185127462393,0.1266060945095007
U0271,0,0.023061,0.0,0.006624,0.214046,0.016061,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,1.135675,daily_trade_count,0.770347,daily_session_count,0.643006,,0.5800000000000001,0.2126242943893228,0.1259698420523817,0.1917539738552295,0.0389653805927501,0.1370776484179592
U0272,0,0.077261,0.0,0.006624,0.232375,0.055724,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,1.274802,daily_unique_ips,0.526475,daily_session_count,0.517446,,0.5900000000000001,0.2131489710117981,0.1113782796844649,0.1458799861545857,0.0419203858137653,0.1198853950326628
U0273,0,0.058674,0.0,0.006624,0.225968,0.041818,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_deposit_amt,0.88966,daily_trade_count,0.559732,daily_unique_ips,0.540057,,0.5800000000000001,0.19364999048816,0.2249352943533857,0.2204960112319424,0.0200397142040567,0.1571744520967252
U0274,0,0.099414,0.0,0.006624,0.240174,0.072718,LOW,0,1,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,0.390135,daily_trade_count,0.298024,daily_login_count,0.244753,,0.5,0.1045371628914304,0.1748710391096008,0.2176499145022757,0.0244955385275002,0.132284221815911
U0275,1,0.124552,0.0,0.006624,0.249239,0.092554,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,1.689185,daily_login_count,1.347914,daily_trade_count,0.497133,,0.54,0.1047575051019307,0.1202328946834844,0.1794579770582252,0.0353256152338083,0.1120811769168223
U0276,0,0.065834,0.0,0.006624,0.228421,0.047137,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_unique_ips,0.75398,daily_login_count,0.738094,daily_session_count,0.41242,,0.56,0.1242448164449452,0.0715619787849467,0.2055309279287682,0.0200267936440389,0.1100564655311737
U0277,0,0.21786,0.012963,0.006624,0.283745,0.168907,LOW,0,1,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_unique_ips,0.326508,daily_session_count,0.296473,daily_login_count,0.274876,,0.19,0.1043345145075045,0.1988627517155122,0.184242550115843,0.001741487491456,0.1190585195678917
U0278,0,0.041347,0.0,0.006624,0.220109,0.02914,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,1.15201,daily_session_count,0.807301,daily_unique_ips,0.268758,,0.5,0.1103068956354137,0.1723615657144316,0.1594113077109901,0.0169948540284491,0.1111429554774647
U0279,0,0.198192,0.0,0.006624,0.277082,0.154059,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_trade_count,1.442779,daily_session_count,0.850842,daily_login_count,0.47955,,0.8200000000000001,0.1443380051281289,0.2437750697934946,0.2114558523235569,0.066781174943364,0.1631967297038329
U0280,0,0.120547,0.0,0.006624,0.24778,0.089355,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,0.663834,daily_unique_ips,0.338511,daily_trade_count,0.106592,,0.6799999999999999,0.1829801003503919,0.023799344839453,0.1194371037587916,0.029808054831353,0.0850559733247158
U0281,0,0.012251,0.0,0.006624,0.210519,0.008472,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_trade_count,0.691651,daily_session_count,0.549925,daily_login_count,0.510799,,0.54,0.1075352695638507,0.1740206154922996,0.1619743209744224,0.0308769333929917,0.1159663721469465
U0282,0,0.041689,0.0,0.006624,0.220224,0.029388,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,1.109228,daily_session_count,0.377254,daily_trade_count,0.284911,,0.73,0.0804619690667412,0.1605266876690753,0.1726214106682496,0.0222057727487564,0.1096023465211806
U0283,0,0.062193,0.0,0.006624,0.227171,0.044426,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,1.793021,daily_session_count,1.014472,daily_unique_ips,0.6618,,0.73,0.2044452415307897,0.2311020816644363,0.1736961990934054,0.0311548652890037,0.1479504626376604
U0284,0,0.114468,0.0,0.006624,0.245576,0.084527,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,1.119658,daily_trade_count,1.09758,daily_login_count,0.409446,,0.76,0.0488559913869154,0.2415251774112155,0.1888064817203364,0.0415646508463896,0.1311689681152616
U0285,0,0.499027,0.016069,0.006624,0.406461,0.450958,MEDIUM,1,1,0,1,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,0.438058,daily_session_count,0.435556,daily_pnl,0.4162,,0.18,0.1336115001133098,0.1615937587028761,0.1957548224985781,0.0014763829183764,0.1205775116279212
U0286,0,0.036654,0.0,0.006624,0.218542,0.025754,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,0.645821,daily_unique_ips,0.518237,daily_withdrawal_amt,0.361682,,0.5,0.1830887234015035,0.2028304828709515,0.1786104292368057,0.0160120057147803,0.1358429239334403
U0287,0,0.173462,0.0,0.006624,0.267521,0.132841,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,1.673747,daily_session_count,0.925333,daily_withdrawal_amt,0.712287,,0.73,0.1305857028109046,0.350933483986899,0.1870319106929018,0.0223609593245988,0.1605044948753677
U0288,1,0.228934,0.0,0.006624,0.289256,0.181224,LOW,0,1,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,0.67161,daily_session_count,0.581397,daily_trade_count,0.558797,,0.76,0.0902771407353862,0.1504692345850792,0.2125670426041562,0.9612384751836772,0.4015696968189708
U0289,0,0.089823,0.0,0.006624,0.236776,0.065305,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,0.649675,daily_pnl,0.630785,daily_session_count,0.590982,,0.73,0.0595341393123594,0.1337645829279612,0.2107050821978193,0.0327584599060422,0.1165584924094079
U0290,0,0.247095,0.0,0.006624,0.296596,0.197679,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_pnl,2.988624,daily_login_count,1.139922,daily_volume,0.857472,,0.7100000000000001,0.1245669472439032,0.1252690480815799,0.1334955305768871,0.0535334446448269,0.1065830894909336
U0291,1,0.367751,0.0,0.006624,0.347934,0.314428,LOW,1,1,0,1,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,0.975927,daily_login_count,0.686551,daily_unique_ips,0.297081,,0.2299999999999999,0.1457061301978313,0.3925794374185013,0.21584920933479,0.0084778885031624,0.1767829357338908
U0292,0,0.044061,0.0,0.006624,0.22102,0.031108,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,0.944461,daily_trade_count,0.937629,daily_login_count,0.799261,,0.54,0.1896782075264103,0.1749556570333381,0.1823897503739096,0.0338772071926122,0.1380811328657126
U0293,0,0.030117,0.0,0.006624,0.216371,0.021071,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,0.484126,daily_failed_login_count,0.256626,daily_login_count,0.252177,,0.73,0.1281811309068448,0.1816405097399521,0.207795251887608,0.0233955364968817,0.1340963704577428
U0294,0,0.316306,0.081138,0.006624,0.318211,0.246485,LOW,1,1,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,0.784689,daily_session_count,0.716116,daily_unique_ips,0.239138,,0.52,0.0742439507993306,0.1753588808205296,0.2032772779079478,0.0210142421040337,0.1213044700614064
U0295,0,0.234437,0.0,0.006624,0.291469,0.186178,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,0.818416,daily_login_count,0.468567,daily_unique_ips,0.202926,,0.64,0.0486172304630837,0.3707889443047256,0.1908177709374074,0.0275649686549931,0.1530071647310307
U0296,0,0.479112,0.0,0.006624,0.398711,0.432672,MEDIUM,1,0,0,1,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,1.25638,daily_login_count,0.526902,daily_unique_ips,0.430863,,0.29,0.1044527032669062,0.0876013534380009,0.1993288422950232,0.0062476762682776,0.1036138878241993
U0297,0,0.436752,0.0,0.006624,0.379071,0.386615,MEDIUM,1,1,0,1,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,1.744365,daily_login_count,0.883657,daily_unique_ips,0.50642,,0.44,0.1293637686648458,0.1414408239436417,0.2548249997655741,0.0216583882298036,0.1415791518932626
U0298,0,0.145076,0.0,0.006624,0.256808,0.109188,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,1.686374,daily_session_count,1.532241,daily_withdrawal_amt,0.520003,,0.5900000000000001,0.0550021172412248,0.0640694487482179,0.1885882465374007,0.0305400369186532,0.0940619105144024
U0299,1,0.100057,0.0,0.010708,0.240321,0.073039,LOW,0,1,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,0.633791,daily_login_count,0.632789,daily_trade_count,0.517128,,0.5800000000000001,0.1761524031084937,0.2300276312075368,0.2684925110509287,0.0305335766386443,0.1742642695035907
U0300,0,0.194021,0.0,0.006624,0.275454,0.15044,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_pnl,1.728256,daily_session_count,1.131768,daily_login_count,0.958721,,0.5,0.2010436345092252,0.1449471735749784,0.1830680507508941,0.0238230633655163,0.1314011761254275
U0301,0,0.120259,0.0,0.006624,0.247675,0.089125,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,0.855917,daily_trade_count,0.801775,daily_session_count,0.495494,,0.5,0.0541862868550235,0.1554686771541287,0.1930219405301285,0.0409970444254128,0.1164415859427967
U0302,0,0.208228,0.0,0.006624,0.281021,0.162832,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_trade_count,1.860867,daily_login_count,1.538931,daily_session_count,1.469845,,0.79,0.0301074193768957,0.2692805328466056,0.1859874002799768,0.0665619745329648,0.1398522258434435
U0303,0,0.23488,0.0,0.006624,0.291647,0.186578,LOW,0,1,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,0.844947,daily_login_count,0.308703,daily_unique_ips,0.248023,,0.11,0.0725704230186111,0.1245898085772029,0.2554185471307877,0.0002586442930707,0.1222736952669165
U0304,0,0.060232,0.0,0.006624,0.2265,0.042971,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_trade_count,0.572417,daily_session_count,0.554529,daily_unique_ips,0.304755,,0.5,0.1310923246493934,0.2762030563450883,0.1411614960060214,0.0310651035714968,0.1332161009471518
U0305,0,0.427499,0.038389,0.006624,0.371125,0.368095,MEDIUM,1,1,0,1,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_deposit_amt,6.690314,daily_withdrawal_amt,3.656979,daily_session_count,0.63962,,0.43,0.1539548714449785,0.0948763337870937,0.1402872468470062,0.0128488605097008,0.0958908276565932
U0306,0,0.117659,0.0,0.006624,0.246731,0.087057,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_withdrawal_amt,2.547282,daily_login_count,0.778123,daily_session_count,0.717967,,0.5,0.1152444010927131,0.2120744119181893,0.1626127825898451,0.0243403519516578,0.1230412353906895
U0307,1,0.123613,0.0,0.006624,0.248896,0.091803,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_trade_count,1.340541,daily_withdrawal_amt,1.25787,daily_deposit_amt,1.230218,,0.5,0.0764621060566229,0.0843593379656932,0.1992103053776875,0.0198916701108412,0.1021410874200811
U0308,0,0.072002,0.0,0.006624,0.230549,0.051757,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_trade_count,0.62387,daily_login_count,0.621285,daily_session_count,0.428843,,0.5,0.0670639445699029,0.3094965174873991,0.1646928452276606,0.0259956754273105,0.1349971560884032
U0309,0,0.122199,0.0,0.006624,0.248381,0.090673,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,1.928272,daily_login_count,1.559838,daily_unique_ips,0.371265,,0.79,0.1903941555747118,0.1302250884128236,0.1501767083384028,0.0302483157858343,0.1176072762578096
U0310,0,0.116634,0.0,0.015637,0.246176,0.085841,LOW,0,0,1,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,0.964534,daily_trade_count,0.605833,daily_withdrawal_amt,0.485637,,0.5,0.1322838424467097,0.0,0.2365749911721496,0.0238747922241305,0.1089008312714353
U0311,0,0.28679,0.0,0.006624,0.313005,0.234684,LOW,1,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_pnl,3.996976,daily_volume,1.446753,daily_login_count,0.465566,,0.67,0.0374296515685381,0.1037947239409456,0.1427506346422989,0.0350404009995411,0.0848645840365652
U0312,1,0.067715,0.0,0.018037,0.228848,0.048062,LOW,0,1,1,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,1.616068,daily_login_count,0.599701,daily_unique_ips,0.483756,,0.6000000000000001,0.1107643763787257,0.1515196346747951,0.2881281001716536,0.0415647440834752,0.1573526769604671
U0313,0,0.270096,0.0,0.014324,0.305864,0.218545,LOW,1,0,1,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,0.988404,daily_trade_count,0.847702,daily_session_count,0.544685,,0.79,0.1408763736192737,0.1572019067519117,0.2058346337296899,0.0525951827071454,0.1395194014363551
U0314,1,0.49932,0.0,0.282704,0.40091,0.437855,MEDIUM,1,1,1,1,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_failed_login_count,24.523195,daily_unique_ips,13.829499,daily_session_count,2.37728,,0.76,0.8960663776907487,0.2170223924510095,0.2159208518426877,0.028942809344538,0.2784425687748268
U0315,0,0.340695,0.023814,0.006624,0.333865,0.28215,LOW,1,1,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,0.532814,daily_deposit_amt,0.366386,daily_unique_ips,0.189353,,0.14,0.05797458090532,0.1922280812730777,0.1236108542101175,0.0004159646260578,0.0891118036114308
U0316,0,0.076939,0.0,0.006624,0.232263,0.05548,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_deposit_amt,0.670164,daily_login_count,0.576434,daily_trade_count,0.543569,,0.79,0.0955629118020464,0.0789712537005373,0.1708891993231183,0.0427149707118435,0.101728234144664
